city_name,record_date,AVERAGE_CONFIDENCE,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,AVERAGE_RAIN
Braga,2018-09-06 13:00:00,0.89,High,39.1,15.5,68.4,20.0,1015.0,82.0,3.0,0.0,0.0
Braga,2018-09-06 12:00:00,0.93,Medium,37.6,9.9,64.5,21.0,1015.0,77.0,3.0,0.0,0.0
Braga,2018-09-06 11:00:00,0.91,Medium,40.4,8.4,66.3,21.0,1016.0,77.0,2.0,0.0,0.0
Braga,2018-09-06 10:00:00,0.93,High,40.3,16.0,67.7,18.0,1016.0,88.0,1.0,75.0,0.0
Braga,2018-09-06 09:00:00,0.91,High,37.1,12.4,65.4,16.0,1016.0,100.0,2.0,75.0,0.0
Braga,2018-09-06 08:00:00,0.94,High,42.1,14.7,60.2,17.0,1015.0,93.0,2.0,90.0,0.0
Braga,2018-09-06 06:00:00,0.68,None,44.4,0.0,55.4,17.0,1015.0,93.0,1.0,90.0,0.0
Braga,2018-09-06 05:00:00,0.59,None,45.6,0.0,58.1,17.0,1015.0,93.0,1.0,90.0,0.0
Braga,2018-09-06 03:00:00,0.52,None,42.9,0.0,68.1,17.0,1015.0,93.0,0.0,90.0,0.0
Braga,2018-09-06 01:00:00,0.64,None,40.4,0.0,66.3,17.0,1015.0,100.0,2.0,90.0,0.0
Braga,2018-09-06 00:00:00,0.73,Low,40.4,0.7,66.3,17.0,1015.0,93.0,2.0,90.0,0.0
Braga,2018-09-05 22:00:00,0.84,Low,40.7,3.1,67.8,17.0,1015.0,93.0,1.0,20.0,0.0
Braga,2018-09-05 21:00:00,0.87,Low,40.4,1.5,66.3,17.0,1015.0,93.0,1.0,20.0,0.0
Braga,2018-09-05 20:00:00,0.88,Low,40.6,0.1,72.6,17.0,1014.0,93.0,1.0,20.0,0.0
Braga,2018-09-05 19:00:00,0.92,High,39.1,24.0,65.5,19.0,1014.0,82.0,3.0,20.0,0.0
Braga,2018-09-05 18:00:00,0.91,Very_High,40.4,53.6,66.3,20.0,1014.0,77.0,2.0,20.0,0.0
Braga,2018-09-05 17:00:00,0.94,Very_High,40.4,40.8,66.3,20.0,1014.0,82.0,2.0,20.0,0.0
Braga,2018-09-05 16:00:00,0.89,High,39.1,27.3,65.5,19.0,1015.0,88.0,3.0,75.0,0.0
Braga,2018-09-05 15:00:00,0.88,High,40.4,21.1,66.3,20.0,1015.0,82.0,3.0,75.0,0.0
Braga,2018-09-05 13:00:00,0.88,High,37.6,20.8,67.6,21.0,1015.0,77.0,3.0,20.0,0.0
Braga,2018-09-05 12:00:00,0.92,High,42.1,11.7,60.2,20.0,1016.0,82.0,4.0,75.0,0.0
Braga,2018-09-05 11:00:00,0.9,High,38.8,17.9,66.8,19.0,1015.0,88.0,4.0,75.0,0.0
Braga,2018-09-05 10:00:00,0.9,Low,40.4,1.7,66.3,19.0,1015.0,88.0,2.0,40.0,0.0
Braga,2018-09-05 08:00:00,0.91,High,40.4,17.9,66.3,18.0,1014.0,93.0,3.0,40.0,0.0
Braga,2018-09-05 07:00:00,0.87,Medium,39.1,4.2,68.4,17.0,1013.0,93.0,3.0,75.0,0.0
Braga,2018-09-05 05:00:00,0.51,Medium,43.8,4.5,68.4,16.0,1013.0,100.0,1.0,40.0,0.0
Braga,2018-09-05 03:00:00,0.58,None,45.1,0.0,54.8,16.0,1012.0,100.0,1.0,40.0,0.0
Braga,2018-09-05 02:00:00,0.56,None,44.4,0.0,64.3,16.0,1013.0,100.0,2.0,40.0,0.0
Braga,2018-09-05 01:00:00,0.63,None,40.1,0.0,69.2,16.0,1013.0,100.0,1.0,40.0,0.0
Braga,2018-09-05 00:00:00,0.71,None,40.3,0.0,67.7,16.0,1013.0,100.0,1.0,75.0,0.0
Braga,2018-09-04 23:00:00,0.75,None,40.5,0.0,69.2,17.0,1014.0,100.0,2.0,75.0,0.0
Braga,2018-09-04 22:00:00,0.81,Low,40.4,1.5,66.3,17.0,1014.0,100.0,0.0,75.0,0.0
Braga,2018-09-04 21:00:00,0.89,Low,40.7,1.6,58.9,18.0,1013.0,93.0,1.0,20.0,0.0
Braga,2018-09-04 20:00:00,0.9,Low,40.4,5.4,66.3,19.0,1013.0,88.0,0.0,20.0,0.0
Braga,2018-09-04 19:00:00,0.94,Medium,40.3,5.6,68.8,19.0,1013.0,88.0,3.0,20.0,0.0
Braga,2018-09-04 18:00:00,0.92,Very_High,39.1,39.8,65.5,20.0,1013.0,82.0,3.0,20.0,0.0
Braga,2018-09-04 16:00:00,0.89,High,40.4,30.7,66.3,23.0,1012.0,73.0,2.0,20.0,0.0
Braga,2018-09-04 15:00:00,0.93,High,39.1,12.0,65.5,22.0,1013.0,73.0,3.0,20.0,0.0
Braga,2018-09-04 12:00:00,0.92,Medium,40.3,12.3,70.7,20.0,1013.0,82.0,1.0,75.0,0.0
Braga,2018-09-04 10:00:00,0.9,Medium,40.3,6.6,70.7,18.0,1013.0,93.0,2.0,20.0,0.0
Braga,2018-09-04 09:00:00,0.92,Medium,40.1,9.3,69.2,17.0,1012.0,93.0,1.0,20.0,0.0
Braga,2018-09-04 08:00:00,0.92,High,39.1,12.3,65.5,15.0,1012.0,100.0,0.0,40.0,0.0
Braga,2018-09-04 07:00:00,0.85,Low,37.6,1.8,64.5,15.0,1011.0,100.0,1.0,20.0,0.0
Braga,2018-09-04 06:00:00,0.71,None,44.4,0.0,56.5,16.0,1011.0,93.0,1.0,40.0,0.0
Braga,2018-09-04 05:00:00,0.57,None,43.8,0.0,62.5,16.0,1012.0,100.0,1.0,20.0,0.0
Braga,2018-09-04 04:00:00,0.56,None,43.3,0.0,63.2,16.0,1012.0,93.0,0.0,20.0,0.0
Braga,2018-09-04 03:00:00,0.51,None,44.1,0.0,66.1,17.0,1012.0,93.0,0.0,40.0,0.0
Braga,2018-09-04 02:00:00,0.62,None,41.8,0.0,63.2,17.0,1012.0,93.0,0.0,75.0,0.0
Braga,2018-09-04 01:00:00,0.66,None,41.3,0.0,68.6,16.0,1012.0,100.0,0.0,20.0,0.0
Braga,2018-09-04 00:00:00,0.71,Medium,40.7,11.5,67.8,16.0,1012.0,93.0,0.0,20.0,0.0
Braga,2018-09-03 23:00:00,0.82,None,39.7,0.0,68.2,17.0,1013.0,93.0,1.0,20.0,0.0
Braga,2018-09-03 22:00:00,0.78,Low,40.2,1.3,70.3,18.0,1013.0,88.0,2.0,0.0,0.0
Braga,2018-09-03 21:00:00,0.8,None,39.1,0.0,68.4,19.0,1012.0,88.0,0.0,0.0,0.0
Braga,2018-09-03 20:00:00,0.86,Low,39.1,1.0,65.5,19.0,1012.0,88.0,1.0,20.0,0.0
Braga,2018-09-03 16:00:00,0.94,Very_High,40.1,34.0,69.2,21.0,1012.0,77.0,2.0,75.0,0.0
Braga,2018-09-03 14:00:00,0.93,High,40.4,25.1,66.3,21.0,1012.0,83.0,3.0,75.0,0.0
Braga,2018-09-03 13:00:00,0.9,Medium,37.6,7.3,67.6,20.0,1012.0,88.0,4.0,75.0,0.0
Braga,2018-09-03 11:00:00,0.92,Medium,40.4,9.2,66.3,20.0,1013.0,88.0,3.0,75.0,0.0
Braga,2018-09-03 10:00:00,0.9,High,39.1,15.7,65.5,20.0,1012.0,88.0,3.0,75.0,0.0
Braga,2018-09-03 08:00:00,0.92,Medium,40.3,4.0,70.7,17.0,1012.0,100.0,3.0,75.0,0.0
Braga,2018-09-03 07:00:00,0.83,Medium,40.4,4.9,66.3,17.0,1012.0,100.0,3.0,75.0,0.0
Braga,2018-09-03 05:00:00,0.64,None,44.6,0.0,54.7,17.0,1010.0,100.0,2.0,75.0,0.0
Braga,2018-09-03 04:00:00,0.56,None,45.2,0.0,61.0,17.0,1010.0,100.0,2.0,24.0,0.0
Braga,2018-09-03 03:00:00,0.58,None,40.9,0.0,69.4,16.0,1011.0,100.0,0.0,24.0,0.0
Braga,2018-09-03 01:00:00,0.66,None,40.5,0.0,60.1,18.0,1011.0,88.0,0.0,0.0,0.0
Braga,2018-09-03 00:00:00,0.66,None,38.8,0.0,70.1,18.0,1011.0,88.0,0.0,0.0,0.0
Braga,2018-09-02 21:00:00,0.87,Medium,40.4,3.8,66.3,19.0,1012.0,82.0,0.0,0.0,0.0
Braga,2018-09-02 20:00:00,0.91,Low,39.8,0.8,62.4,20.0,1012.0,82.0,1.0,0.0,0.0
Braga,2018-09-02 19:00:00,0.93,Medium,39.8,4.2,71.5,23.0,1012.0,64.0,2.0,0.0,0.0
Braga,2018-09-02 18:00:00,0.87,Low,38.4,1.2,65.0,23.0,1012.0,64.0,3.0,0.0,0.0
Braga,2018-09-02 17:00:00,0.92,Low,40.4,1.7,66.3,28.0,1012.0,42.0,2.0,0.0,0.0
Braga,2018-09-02 15:00:00,0.92,None,40.4,0.0,66.3,27.0,1013.0,47.0,4.0,0.0,0.0
Braga,2018-09-02 12:00:00,0.92,Low,39.3,0.6,66.9,27.0,1014.0,51.0,4.0,0.0,0.0
Braga,2018-09-02 10:00:00,0.84,Low,40.4,1.2,66.3,26.0,1014.0,50.0,4.0,0.0,0.0
Braga,2018-09-02 09:00:00,0.73,None,40.9,0.0,60.2,25.0,1013.0,50.0,5.0,0.0,0.0
Braga,2018-09-02 08:00:00,0.7,None,40.2,0.0,68.4,22.0,1013.0,64.0,2.0,0.0,0.0
Braga,2018-09-02 07:00:00,0.62,None,40.8,0.0,68.5,21.0,1012.0,68.0,4.0,0.0,0.0
Braga,2018-09-02 06:00:00,0.67,Low,40.4,2.9,66.3,20.0,1012.0,72.0,3.0,0.0,0.0
Braga,2018-09-02 04:00:00,0.79,None,40.3,0.0,67.7,21.0,1011.0,73.0,1.0,0.0,0.0
Braga,2018-09-02 03:00:00,0.86,Low,40.7,7.8,65.6,21.0,1012.0,77.0,2.0,0.0,0.0
Braga,2018-09-02 02:00:00,0.86,Medium,40.1,8.8,67.2,23.0,1012.0,69.0,0.0,0.0,0.0
Braga,2018-09-01 23:00:00,0.93,Medium,37.6,26.9,64.5,25.0,1012.0,61.0,2.0,0.0,0.0
Braga,2018-09-01 22:00:00,0.88,High,40.1,28.4,67.2,25.0,1012.0,61.0,1.0,0.0,0.0
Braga,2018-09-01 21:00:00,0.91,Medium,37.6,8.2,64.5,26.0,1012.0,54.0,0.0,0.0,0.0
Braga,2018-09-01 20:00:00,0.93,Medium,39.1,9.3,65.5,30.0,1012.0,37.0,3.0,0.0,0.0
Braga,2018-09-01 19:00:00,0.93,Medium,39.1,7.2,68.4,31.0,1012.0,35.0,4.0,0.0,0.0
Braga,2018-09-01 18:00:00,0.93,Medium,39.1,3.7,57.5,32.0,1012.0,33.0,5.0,0.0,0.0
Braga,2018-09-01 17:00:00,0.86,Medium,38.7,25.7,69.6,32.0,1012.0,33.0,5.0,0.0,0.0
Braga,2018-09-01 11:00:00,0.92,Medium,37.9,1.7,67.2,31.0,1015.0,33.0,6.0,0.0,0.0
Braga,2018-09-01 10:00:00,0.88,Medium,39.9,2.2,67.7,29.0,1015.0,35.0,6.0,0.0,0.0
Braga,2018-09-01 09:00:00,0.89,Medium,38.8,10.2,66.8,28.0,1014.0,37.0,4.0,0.0,0.0
Braga,2018-09-01 08:00:00,0.77,Low,38.8,8.2,66.8,26.0,1014.0,41.0,5.0,0.0,0.0
Braga,2018-09-01 07:00:00,0.66,Low,40.1,4.1,69.2,18.0,1014.0,82.0,2.0,0.0,0.0
Braga,2018-09-01 06:00:00,0.65,None,41.9,0.0,61.4,17.0,1014.0,88.0,2.0,0.0,0.0
Braga,2018-09-01 05:00:00,0.64,None,40.3,0.0,70.7,20.0,1014.0,72.0,0.0,0.0,0.0
Braga,2018-09-01 04:00:00,0.69,Low,40.3,0.6,67.7,20.0,1014.0,77.0,1.0,0.0,0.0
Braga,2018-09-01 03:00:00,0.74,Low,40.5,3.9,69.2,18.0,1015.0,88.0,1.0,0.0,0.0
Braga,2018-09-01 02:00:00,0.8,None,39.1,0.0,65.5,19.0,1015.0,82.0,0.0,0.0,0.0
Braga,2018-09-01 01:00:00,0.85,Low,40.4,5.5,66.3,19.0,1015.0,82.0,1.0,0.0,0.0
Braga,2018-09-01 00:00:00,0.81,Low,38.8,6.9,66.8,19.0,1015.0,82.0,0.0,0.0,0.0
Braga,2018-08-31 23:00:00,0.89,Medium,39.3,11.4,70.2,19.0,1015.0,82.0,0.0,0.0,0.0
Braga,2018-08-31 22:00:00,0.86,Medium,39.1,20.8,65.5,20.0,1015.0,77.0,0.0,0.0,0.0
Braga,2018-08-31 21:00:00,0.92,Medium,40.5,5.8,60.1,22.0,1015.0,68.0,1.0,0.0,0.0
Braga,2018-08-31 20:00:00,0.93,Low,40.3,4.5,68.8,25.0,1014.0,57.0,3.0,0.0,0.0
Braga,2018-08-31 19:00:00,0.94,Very_High,42.1,53.9,60.2,27.0,1015.0,51.0,3.0,0.0,0.0
Braga,2018-08-31 18:00:00,0.92,High,40.7,39.5,67.8,29.0,1015.0,39.0,4.0,0.0,0.0
Braga,2018-08-31 17:00:00,0.89,Very_High,40.4,45.3,66.3,29.0,1015.0,37.0,5.0,0.0,0.0
Braga,2018-08-31 16:00:00,0.92,Very_High,40.4,47.3,66.3,29.0,1015.0,39.0,4.0,0.0,0.0
Braga,2018-08-31 14:00:00,0.91,High,41.9,12.9,61.4,28.0,1016.0,48.0,3.0,0.0,0.0
Braga,2018-08-31 12:00:00,0.86,Medium,39.1,11.7,60.6,29.0,1017.0,42.0,2.0,0.0,0.0
Braga,2018-08-31 11:00:00,0.83,High,39.1,19.5,65.5,28.0,1017.0,48.0,2.0,0.0,0.0
Braga,2018-08-31 10:00:00,0.92,High,40.4,11.1,66.3,24.0,1017.0,64.0,1.0,0.0,0.0
Braga,2018-08-31 09:00:00,0.93,Medium,42.2,6.0,63.1,19.0,1017.0,82.0,1.0,0.0,0.0
Braga,2018-08-31 08:00:00,0.85,High,40.5,16.0,60.1,15.0,1016.0,93.0,1.0,0.0,0.0
Braga,2018-08-31 07:00:00,0.8,Medium,40.4,9.3,66.3,13.0,1016.0,93.0,0.0,0.0,0.0
Braga,2018-08-31 05:00:00,0.57,None,38.8,0.0,73.5,14.0,1016.0,100.0,1.0,0.0,0.0
Braga,2018-08-31 04:00:00,0.54,None,42.8,0.0,77.2,14.0,1016.0,93.0,0.0,0.0,0.0
Braga,2018-08-31 03:00:00,0.55,None,42.3,0.0,56.5,14.0,1016.0,100.0,0.0,0.0,0.0
Braga,2018-08-31 02:00:00,0.64,None,38.0,0.0,73.4,15.0,1017.0,93.0,0.0,0.0,0.0
Braga,2018-08-31 00:00:00,0.72,None,40.4,0.0,66.3,16.0,1017.0,87.0,1.0,0.0,0.0
Braga,2018-08-30 20:00:00,0.88,Low,39.1,0.7,65.5,19.0,1017.0,77.0,2.0,0.0,0.0
Braga,2018-08-30 19:00:00,0.92,Medium,40.4,10.1,66.3,20.0,1017.0,72.0,2.0,0.0,0.0
Braga,2018-08-30 18:00:00,0.91,High,40.4,29.4,66.3,23.0,1017.0,64.0,3.0,0.0,0.0
Braga,2018-08-30 16:00:00,0.93,Medium,37.6,10.1,64.5,24.0,1018.0,57.0,3.0,0.0,0.0
Braga,2018-08-30 15:00:00,0.91,Medium,39.3,12.4,66.9,24.0,1018.0,57.0,4.0,0.0,0.0
Braga,2018-08-30 14:00:00,0.92,High,40.3,11.5,70.7,24.0,1018.0,57.0,3.0,0.0,0.0
Braga,2018-08-30 13:00:00,0.85,Medium,39.1,8.3,65.5,23.0,1019.0,60.0,3.0,0.0,0.0
Braga,2018-08-30 12:00:00,0.88,Medium,39.1,20.4,65.5,22.0,1019.0,68.0,2.0,0.0,0.0
Braga,2018-08-30 11:00:00,0.87,Low,40.1,0.9,67.2,20.0,1019.0,72.0,2.0,0.0,0.0
Braga,2018-08-30 10:00:00,0.93,High,40.3,15.8,70.7,20.0,1019.0,72.0,0.0,0.0,0.0
Braga,2018-08-30 09:00:00,0.9,Medium,40.9,4.4,60.2,17.0,1019.0,93.0,1.0,0.0,0.0
Braga,2018-08-30 06:00:00,0.68,Low,44.1,0.2,52.7,11.0,1019.0,100.0,0.0,0.0,0.0
Braga,2018-08-30 05:00:00,0.59,None,40.1,0.0,74.5,12.0,1019.0,100.0,0.0,0.0,0.0
Braga,2018-08-30 04:00:00,0.55,None,42.8,0.0,77.2,13.0,1019.0,93.0,0.0,0.0,0.0
Braga,2018-08-30 03:00:00,0.57,None,42.6,0.0,60.8,13.0,1019.0,93.0,1.0,0.0,0.0
Braga,2018-08-30 02:00:00,0.56,None,41.9,0.0,63.9,13.0,1019.0,100.0,0.0,0.0,0.0
Braga,2018-08-30 01:00:00,0.64,None,40.1,0.0,69.2,14.0,1020.0,93.0,2.0,0.0,0.0
Braga,2018-08-30 00:00:00,0.74,Low,40.4,0.2,66.3,14.0,1020.0,93.0,1.0,0.0,0.0
Braga,2018-08-29 23:00:00,0.75,None,38.8,0.0,66.8,15.0,1020.0,93.0,1.0,0.0,0.0
Braga,2018-08-29 22:00:00,0.86,Low,40.5,1.0,69.2,16.0,1020.0,87.0,3.0,0.0,0.0
Braga,2018-08-29 21:00:00,0.84,Low,40.1,1.1,67.2,16.0,1020.0,87.0,4.0,0.0,0.0
Braga,2018-08-29 20:00:00,0.85,None,40.4,0.0,66.3,18.0,1020.0,77.0,4.0,0.0,0.0
Braga,2018-08-29 19:00:00,0.92,Medium,40.4,10.1,66.3,20.0,1020.0,68.0,7.0,0.0,0.0
Braga,2018-08-29 18:00:00,0.94,Very_High,41.9,33.3,61.4,21.0,1020.0,68.0,7.0,0.0,0.0
Braga,2018-08-29 17:00:00,0.91,Very_High,40.4,50.3,66.3,20.0,1020.0,77.0,6.0,0.0,0.0
Braga,2018-08-29 16:00:00,0.88,High,39.1,26.7,65.5,20.0,1020.0,77.0,7.0,0.0,0.0
Braga,2018-08-29 15:00:00,0.88,High,39.3,16.1,66.9,22.0,1020.0,68.0,6.0,0.0,0.0
Braga,2018-08-29 14:00:00,0.94,High,39.3,19.5,66.9,22.0,1021.0,64.0,5.0,20.0,0.0
Braga,2018-08-29 12:00:00,0.91,Medium,39.8,5.6,62.4,21.0,1021.0,73.0,4.0,20.0,0.0
Braga,2018-08-29 11:00:00,0.91,High,39.1,32.9,65.5,19.0,1021.0,82.0,3.0,20.0,0.0
Braga,2018-08-29 10:00:00,0.83,Medium,41.3,11.0,66.3,19.0,1021.0,82.0,3.0,20.0,0.0
Braga,2018-08-29 09:00:00,0.9,Low,38.8,2.6,66.8,17.0,1021.0,88.0,1.0,0.0,0.0
Braga,2018-08-29 08:00:00,0.89,Low,38.7,3.9,66.4,14.0,1021.0,100.0,1.0,48.0,0.0
Braga,2018-08-29 06:00:00,0.67,None,44.6,0.0,55.8,13.0,1020.0,100.0,1.0,20.0,0.0
Braga,2018-08-29 05:00:00,0.6,None,39.2,0.0,71.6,14.0,1020.0,100.0,1.0,20.0,0.0
Braga,2018-08-29 03:00:00,0.55,None,44.4,0.0,64.3,16.0,1020.0,93.0,4.0,40.0,0.0
Braga,2018-08-29 02:00:00,0.58,None,42.8,0.0,54.6,16.0,1020.0,93.0,3.0,75.0,0.0
Braga,2018-08-29 00:00:00,0.74,None,42.1,0.0,60.2,16.0,1019.0,100.0,4.0,75.0,0.0
Braga,2018-08-28 22:00:00,0.84,None,38.6,0.0,68.4,17.0,1019.0,93.0,4.0,75.0,0.0
Braga,2018-08-28 21:00:00,0.83,None,40.7,0.0,67.8,17.0,1019.0,93.0,5.0,75.0,0.0
Braga,2018-08-28 20:00:00,0.84,Low,40.5,2.4,69.2,17.0,1018.0,93.0,4.0,75.0,0.0
Braga,2018-08-28 18:00:00,0.93,Very_High,40.4,28.4,66.3,17.0,1017.0,100.0,4.0,75.0,0.0
Braga,2018-08-28 17:00:00,0.91,Very_High,40.4,36.7,66.3,18.0,1017.0,93.0,2.0,75.0,0.0
Braga,2018-08-28 16:00:00,0.88,Very_High,40.3,46.2,67.7,18.0,1017.0,93.0,2.0,75.0,0.0
Braga,2018-08-28 15:00:00,0.9,Very_High,40.4,45.0,66.3,19.0,1017.0,88.0,2.0,75.0,0.0
Braga,2018-08-28 13:00:00,0.82,Medium,40.3,5.5,59.6,20.0,1016.0,88.0,3.0,75.0,0.0
Braga,2018-08-28 11:00:00,0.92,High,39.1,16.6,65.5,17.0,1016.0,100.0,3.0,75.0,0.0
Braga,2018-08-28 10:00:00,0.87,Medium,37.6,5.9,64.5,17.0,1015.0,100.0,4.0,75.0,0.0
Braga,2018-08-28 09:00:00,0.83,Medium,39.1,6.0,57.5,17.0,1014.0,100.0,4.0,75.0,0.0
Braga,2018-08-28 08:00:00,0.88,Low,40.4,0.3,66.3,16.0,1013.0,100.0,4.0,90.0,0.0
Braga,2018-08-28 07:00:00,0.66,Medium,40.4,5.5,66.3,17.0,1013.0,100.0,6.0,75.0,0.0
Braga,2018-08-28 06:00:00,0.63,Low,45.2,0.9,55.9,17.0,1013.0,93.0,3.0,40.0,0.0
Braga,2018-08-28 05:00:00,0.59,None,42.4,0.0,52.5,16.0,1012.0,100.0,1.0,20.0,0.0
Braga,2018-08-28 03:00:00,0.53,None,44.4,0.0,64.3,16.0,1011.0,100.0,0.0,20.0,0.0
Braga,2018-08-28 02:00:00,0.58,Low,46.4,2.2,67.8,18.0,1011.0,93.0,2.0,20.0,0.0
Braga,2018-08-28 00:00:00,0.6,None,41.1,0.0,64.7,17.0,1012.0,93.0,2.0,40.0,0.0
Braga,2018-08-27 23:00:00,0.72,None,40.4,0.0,66.3,17.0,1013.0,93.0,1.0,40.0,0.0
Braga,2018-08-27 22:00:00,0.82,Low,40.5,0.9,69.2,18.0,1012.0,88.0,2.0,20.0,0.0
Braga,2018-08-27 21:00:00,0.82,None,40.9,0.0,60.2,22.0,1011.0,78.0,2.0,20.0,0.0
Braga,2018-08-27 20:00:00,0.78,Low,39.1,0.9,71.7,21.0,1011.0,77.0,2.0,20.0,0.0
Braga,2018-08-27 19:00:00,0.92,Medium,39.1,4.4,68.4,23.0,1011.0,64.0,4.0,20.0,0.0
Braga,2018-08-27 18:00:00,0.92,High,40.5,18.7,69.2,25.0,1010.0,57.0,4.0,20.0,0.0
Braga,2018-08-27 17:00:00,0.93,High,40.7,16.5,70.8,30.0,1011.0,48.0,3.0,20.0,0.0
Braga,2018-08-27 16:00:00,0.91,High,40.4,14.8,66.3,25.0,1012.0,61.0,3.0,20.0,0.0
Braga,2018-08-27 14:00:00,0.92,High,37.6,15.9,67.6,25.0,1013.0,61.0,3.0,0.0,0.0
Braga,2018-08-27 13:00:00,0.92,Medium,37.6,6.7,64.5,23.0,1013.0,64.0,2.0,0.0,0.0
Braga,2018-08-27 12:00:00,0.93,Medium,40.7,7.1,58.9,23.0,1013.0,69.0,2.0,0.0,0.0
Braga,2018-08-27 09:00:00,0.89,Medium,40.4,10.9,66.3,19.0,1013.0,88.0,1.0,0.0,0.0
Braga,2018-08-27 08:00:00,0.88,Medium,39.1,5.9,65.5,15.0,1013.0,93.0,1.0,0.0,0.0
Braga,2018-08-27 07:00:00,0.7,Low,42.4,1.9,61.5,14.0,1013.0,93.0,1.0,0.0,0.0
Braga,2018-08-27 06:00:00,0.65,None,44.1,0.0,53.6,14.0,1012.0,100.0,0.0,0.0,0.0
Braga,2018-08-27 05:00:00,0.63,None,44.6,0.0,54.7,14.0,1013.0,100.0,2.0,0.0,0.0
Braga,2018-08-27 03:00:00,0.58,None,41.3,0.0,68.6,15.0,1013.0,93.0,0.0,0.0,0.0
Braga,2018-08-27 02:00:00,0.6,None,40.4,0.0,72.4,15.0,1014.0,93.0,0.0,0.0,0.0
Braga,2018-08-27 01:00:00,0.68,None,42.7,0.0,64.4,14.0,1014.0,100.0,0.0,0.0,0.0
Braga,2018-08-26 23:00:00,0.82,None,40.4,0.0,66.3,16.0,1014.0,93.0,3.0,0.0,0.0
Braga,2018-08-26 22:00:00,0.88,Low,41.8,0.6,60.9,17.0,1014.0,93.0,2.0,0.0,0.0
Braga,2018-08-26 21:00:00,0.85,Low,40.4,0.6,66.3,18.0,1014.0,82.0,2.0,0.0,0.0
Braga,2018-08-26 20:00:00,0.88,Medium,39.1,7.3,65.5,19.0,1014.0,82.0,2.0,0.0,0.0
Braga,2018-08-26 19:00:00,0.86,Medium,40.1,3.4,67.2,21.0,1014.0,68.0,3.0,0.0,0.0
Braga,2018-08-26 18:00:00,0.91,Medium,40.4,1.3,66.3,22.0,1014.0,64.0,6.0,0.0,0.0
Braga,2018-08-26 17:00:00,0.91,None,40.3,0.0,67.7,22.0,1014.0,60.0,5.0,0.0,0.0
Braga,2018-08-26 16:00:00,0.9,None,42.2,0.0,63.1,23.0,1015.0,53.0,4.0,0.0,0.0
Braga,2018-08-26 15:00:00,0.89,None,39.1,0.0,65.5,23.0,1015.0,60.0,4.0,0.0,0.0
Braga,2018-08-26 14:00:00,0.85,Low,42.1,4.1,60.2,24.0,1015.0,53.0,3.0,0.0,0.0
Braga,2018-08-26 13:00:00,0.79,Low,40.2,4.1,70.3,24.0,1015.0,53.0,3.0,0.0,0.0
Braga,2018-08-26 12:00:00,0.81,None,40.3,0.0,70.7,23.0,1015.0,60.0,2.0,0.0,0.0
Braga,2018-08-26 11:00:00,0.87,Low,40.5,1.6,69.2,22.0,1016.0,68.0,2.0,0.0,0.0
Braga,2018-08-26 10:00:00,0.88,Low,40.9,0.2,64.2,20.0,1015.0,72.0,1.0,0.0,0.0
Braga,2018-08-26 08:00:00,0.69,Low,40.5,3.6,60.1,15.0,1015.0,93.0,1.0,0.0,0.0
Braga,2018-08-26 07:00:00,0.68,Low,40.7,0.2,67.8,13.0,1015.0,93.0,0.0,0.0,0.0
Braga,2018-08-26 06:00:00,0.54,None,43.1,0.0,55.3,13.0,1014.0,100.0,0.0,0.0,0.0
Braga,2018-08-26 04:00:00,0.6,None,44.7,0.0,59.6,14.0,1014.0,87.0,0.0,0.0,0.0
Braga,2018-08-26 03:00:00,0.64,None,44.1,0.0,52.7,15.0,1014.0,87.0,0.0,0.0,0.0
Braga,2018-08-26 00:00:00,0.75,Low,39.3,1.3,66.9,17.0,1015.0,82.0,3.0,0.0,0.0
Braga,2018-08-25 23:00:00,0.81,Low,40.2,0.6,70.3,16.0,1015.0,87.0,1.0,0.0,0.0
Braga,2018-08-25 22:00:00,0.85,None,39.1,0.0,68.4,18.0,1015.0,77.0,3.0,0.0,0.0
Braga,2018-08-25 21:00:00,0.9,None,40.1,0.0,67.2,18.0,1015.0,77.0,3.0,0.0,0.0
Braga,2018-08-25 20:00:00,0.81,Low,39.1,0.8,71.7,20.0,1014.0,68.0,4.0,0.0,0.0
Braga,2018-08-25 19:00:00,0.86,Low,40.4,0.7,74.2,21.0,1014.0,64.0,5.0,0.0,0.0
Braga,2018-08-25 18:00:00,0.9,Low,40.1,5.4,67.2,22.0,1015.0,60.0,7.0,0.0,0.0
Braga,2018-08-25 17:00:00,0.88,Low,40.5,2.8,69.2,23.0,1015.0,56.0,3.0,0.0,0.0
Braga,2018-08-25 16:00:00,0.87,Medium,40.4,14.0,66.3,24.0,1015.0,53.0,4.0,0.0,0.0
Braga,2018-08-25 15:00:00,0.85,Medium,40.1,14.3,67.2,24.0,1016.0,53.0,5.0,0.0,0.0
Braga,2018-08-25 13:00:00,0.83,Low,37.6,4.1,64.5,22.0,1017.0,60.0,4.0,0.0,0.0
Braga,2018-08-25 12:00:00,0.91,Low,39.1,2.3,65.5,23.0,1017.0,60.0,2.0,0.0,0.0
